gene_id,T000,T001,T002,T003,T004,T005,T006,T007,T008,T009,T010,T011,T012,T013,T014,T015,T016,T017,T018,T019,T020,T021,T022,T023,T024,T025,T026,T027,T028,T029,T030,T031,T032,T033,T034,T035,T036,T037,T038,T039,N000,N001,N002,N003,N004,N005,N006,N007,N008,N009,N010,N011,N012,N013,N014,N015,N016,N017,N018,N019
ENSG00000000045,6.036593848800316,7.153967187202664,4.303429411706827,5.72779734721656,4.64057426684803,5.548231017557757,7.348669296804881,5.7629893145271485,2.3398781917854787,5.680993447170438,6.849295614963514,4.667605745002846,6.493452209176748,3.964826688272081,2.7716912607165893,5.21175352824896,2.365284918880529,4.640343480659612,6.9302633939682545,2.1353556413805785,3.0807548061291534,3.4519516322576336,4.90502021043356,4.451424821530686,7.098704572544131,6.431522493637546,5.742909419102897,5.218445471515827,5.589844665477241,3.7070264670299373,6.285815530334919,3.3319336184611985,6.253065490853347,6.779213753178246,5.316296903132131,4.735680411557036,5.60046486246451,0.7077224448489905,5.4533873277281915,4.829969003240289,4.9240578304145135,6.059798769346742,4.887846617652908,3.289689715023263,4.787895993761933,5.101333226121237,5.172400867371519,5.242879050927602,6.55905356737783,3.370948170448779,5.263550684247275,6.934894547927361,2.398082754594207,5.26947002117008,4.1219322470404345,4.443934423290343,3.642788745178367,4.745673926449334,7.7618834216403565,3.1033544582341794
ENSG00000000046,3.245584996281759,3.0470981447547434,7.591127429942151,4.306490441718069,4.961541409478489,4.3958255883406405,3.583365682395363,4.647274030078347,8.68736540860484,7.088106381461382,3.7205932733115916,5.971361154592529,3.7527158410004353,2.3354485417306687,6.5292663764969445,6.740139269965326,6.569078376571849,4.295202126170641,4.7498363989970205,6.124648330487185,5.58724405602216,4.409543793054434,2.571392269822753,5.170812791213018,6.61851445885417,3.2036175664487643,5.958139072513966,5.497312542700539,6.1252223948485005,6.307963249578511,3.9583021371119704,2.574560899752581,4.199720711475681,6.333690976290511,4.1869941447110435,3.9589350142135373,2.2679744871130425,7.628971331826408,6.2385704621379645,6.154843971912147,6.451588080169211,5.865062542315102,4.6335067172307065,4.7543538438166975,4.358653453111812,8.9521111316225,5.8338680469491635,4.304299337972848,5.69824516124942,3.4836966232155238,7.256760077883841,4.00839635628929,5.7516281489336984,6.598966444614701,5.577152816307489,5.141704987729457,5.016203127284022,4.915338354669339,4.134952266608747,4.325774855345443
ENSG00000000047,7.219385560476402,4.837195050972265,3.8213055959258404,4.225553604707737,6.650556021045834,6.013409949746718,5.840493767348385,4.613718201635312,5.860043705259417,4.034658312574028,4.610578952981339,6.454706731087618,6.311416518378596,3.527135231073795,3.7167103206371364,5.163053229220115,7.589198562004265,2.1266522532965086,5.417499409355757,2.935935002640278,4.048503509711682,4.453357372903638,4.369237484844664,4.199306090511187,5.010810590564555,4.197116650054133,2.806313922718771,6.169804418784165,6.129308250723321,6.264761465034003,2.688898255603877,5.448377228876226,6.013968283710385,3.4531968973406224,5.0137598722731935,4.825600032034451,7.763225987852396,7.886744055518859,2.503465410004699,8.740890508591985,3.6271614182700143,6.471009941491139,6.455746971295596,3.50646465973729,5.739901690758648,4.838699383600904,5.831495006948586,5.3460084535709385,6.794509228055371,5.1130993147190935,4.748188895860533,6.64409634958577,5.870593947287905,6.097720091481332,4.003119991612105,3.432105827902289,4.148416785120948,4.068767921479117,6.1792989029793715,6.463976075441078
ENSG00000000048,4.7673045657014,7.146378528236529,7.052704090647695,5.365098374600809,3.76716234268544,7.3630649741533105,4.9084739734573875,5.1892477946464615,4.490592461590147,3.6653145105542038,2.7970408545270624,5.949302485335932,3.8248984191550695,9.589296843495235,3.3708896260812815,3.1139262875279448,5.765208073420162,7.2939702184509425,5.096884485414832,5.858363630280912,2.2346788738119354,3.98373268146235,3.3895764062936493,2.157431225078178,5.17547035103583,1.6357585675843498,3.016706050868827,4.194209308979873,3.7530712460733855,5.594612753310601,5.45837028785372,6.340698118903186,6.128575599069017,6.711219184042071,4.997122399986419,5.455200351225004,5.767270552878787,5.212485046086538,4.404208535124389,4.501336198490344,3.773662402505052,5.632425244864744,4.858977238872266,4.005239374044852,4.006632771013111,3.184401908325817,6.468262011855799,5.117926504297682,3.705799970640095,6.212821624403027,4.159326785308441,2.890249059481651,6.5318334338287,4.19435451565083,4.3866513646868155,5.061770030523766,6.7138838341851725,5.030055936299467,3.2013243107821547,5.815815506168271
ENSG00000000049,4.2725154136074135,7.831885957294199,4.998320417003165,1.6474467531520007,5.536047458233511,7.916896688390342,7.3638804328180845,7.746431433134848,3.470359721927805,6.368228593965168,3.9170081903949323,5.336434099125387,3.0905713568904014,4.033316352675926,3.985629953954577,6.347832920213924,6.201078682504483,5.415229593996231,2.974367872916922,4.53254084907542,3.880825275585911,6.304513635041737,6.767277279225777,6.584578379046325,3.867170870874469,0.8907003165657812,2.3495571528049184,7.132440467123312,4.398117591020264,3.873913072602331,7.463990440154351,6.8977399182324906,5.03667308287968,4.559895363404039,4.801848180780312,5.340744197581199,7.400070921979412,5.63370113635584,6.089043549558712,6.753905163605257,3.2454859984633715,6.132292838711065,4.558146868007583,1.225857206340851,1.807745687021282,3.4728235827219716,5.796834842888872,5.170699348010444,5.276550060763496,7.926415224030038,3.0963655777102814,4.958849968724414,5.456653284220724,3.895590325192497,5.0424901176244115,2.6000759988734825,7.114859325912541,3.977578171204349,8.047100247167755,4.951288514123817
ENSG00000000050,6.542080348098775,4.920045696513268,4.953884251609205,4.123956000166988,5.1786858940494165,5.476998041621071,3.82361223662723,4.812433376210174,4.08485170091433,8.449496104422257,4.8654038451325725,7.317848227544839,4.706566503788467,5.388931462302362,3.017953892532096,4.329391112198203,5.31580200618387,7.3790057464398,5.332974166514407,7.075580541789499,5.9610936653043805,7.441102009197029,4.911436674042417,8.585334065977706,4.271905695628815,3.8503072487034964,3.1849207254664487,8.496537007337105,6.2291713589268465,4.498818899929537,6.873534045310242,6.031538277676673,7.949191207063386,2.678250750890133,4.601959837528618,4.306217924085762,2.0394759853870976,6.590490807169541,4.594405166294963,6.109446807479843,8.539657901494417,4.470134462258588,4.368270526014268,5.177996254585994,6.480871029475114,4.149930462034775,4.053557604301804,6.585783905362049,5.567958985757054,1.932907605492769,3.1619123007963377,7.251853795740815,5.602892424618219,3.8567061034441266,4.744385514147527,5.019855009202505,6.103600040420246,2.9626049077118157,3.738576291994313,5.409433632295083
ENSG00000000051,4.8502481292568245,5.857788773955065,3.155738903960603,5.535693014406982,6.637375429066208,5.7302278207239254,5.208667609642387,4.856174596151043,3.7477232708427475,4.892002111340317,6.889558779320609,4.821457240099813,3.665294015977385,4.2616293668519205,5.3012754459138955,4.439729004228729,5.7279549245947114,5.784265641123546,6.333474770606973,7.135339208397549,6.493788086558541,3.59864140377806,3.6446983301355917,4.886342785310263,4.323236964140878,3.2925099095585857,4.337462308740508,4.288230599571442,3.9922283903581914,4.526315770767492,6.767676275477497,5.298857061873859,8.707713614083204,5.255762279029474,4.564901339094122,5.006199323982299,5.38473796766531,5.6528809357565954,8.115066988788536,3.732019302533647,6.288569087266604,5.3116258964211855,2.6433533861440734,6.156048173142145,6.9014353412058576,3.7142353943338553,4.986599198162044,2.4119686069884447,3.1117903104734954,6.572044366425879,4.300375240988848,3.3367955375929412,5.344190546687645,4.216381352853465,4.293767513336696,6.108989038512355,3.2573999615984803,3.6419521809772517,5.231119988223303,6.454114686122308
ENSG00000000052,6.857240452234775,4.002407419457565,6.406065450379472,3.8237865597943865,7.7393140203602,3.299343461870407,6.992718216187597,4.015270839771914,8.019869682191901,5.8869810932787265,3.475975205887667,4.21664228068624,6.171771807835612,6.578966626423342,4.893926612413306,5.0669874214452,6.137529548966098,5.19769764051623,3.0597427109924364,3.780538963039729,5.3526799147274975,6.82322362474654,7.423973636243072,6.169294131157176,5.430936141554546,6.123220828973715,3.9998737246897167,4.7701535596126785,3.763803917990785,3.126886083938433,5.500323517454308,5.2782699598771154,6.0314787267635195,5.819167746338671,5.363966406985793,5.834924998516332,4.935975355658785,5.619337092833601,3.9107833959704608,5.554558888458695,6.0026265279290145,3.995477857891695,5.07774814848927,4.06459623555596,4.210239955225828,3.312605967346768,6.898662387749833,6.598527762080072,5.806150781341006,7.9582939279157205,4.716131455147412,9.547643622665952,4.658705876955169,5.382790027634025,4.403333129089687,5.558488340090458,6.253422391829367,4.8291254104203745,7.665079770676431,5.358723926950191
ENSG00000000053,5.405728079165299,3.6365034582294236,5.627748611825576,4.798959168785951,4.08764040599407,3.835288387777454,9.007645069635029,4.604784124731447,2.8145218688280984,3.9526678104011412,4.92264824078568,5.820000548924727,5.83219478258797,6.0149218276647884,4.032709540044006,5.510660665252318,3.6859108038341324,4.070535525478983,3.623436538249611,3.2174167181025957,6.596314233287013,6.032917551468332,6.464998054967195,5.058969599036445,6.1652115482977194,2.3580658930361826,6.294631277068032,5.265679745007545,5.940664400223748,5.5700349485729195,3.51941726819467,2.75294033691343,3.931918750725555,5.847375921909368,6.035137122763093,2.9480865839272057,3.5283509487976783,3.915146471088741,4.464042409599776,2.956923753721022,2.866922350789801,3.767247055388669,5.129380754337508,3.229108490369764,4.82629473504235,6.587829224212723,3.0473303938797347,4.690331362384191,6.537135100626159,4.372597414454286,4.139495463712372,6.745243721459711,4.5406968815426785,6.656742537808352,5.643448086690798,4.485733020635245,5.719535795896295,5.4806742707690566,6.531324231503711,4.1774816932024725
ENSG00000000054,5.06180910017243,4.907726480593044,6.056222212459677,3.4622312083337365,6.525465572356784,5.699493158255625,3.0246123895505805,6.812394238220751,8.351139621196596,6.502750954324112,7.140477150839704,5.128057072403882,2.507742620392235,2.2338193232487127,5.382623065801638,4.11203178840503,3.628135582508973,4.905879974046987,5.923377931791932,2.820863679856779,4.326683569579423,7.264806024680473,3.387067429667938,6.304641780747435,4.272903857676509,5.818690639774929,6.645991260804301,6.111922650477532,6.363739403320815,3.272609699888066,6.670489560111948,3.72096032804777,5.389312648357308,5.38736928049584,5.7276838383043716,5.505435014090286,3.7342850322129153,2.975198881556426,6.308523019942653,5.278751866278373,6.724065261436727,4.932900598718198,2.8922534589845594,6.4491945215061595,4.44444408550834,5.513005186131532,4.028810857280721,7.466452565350536,3.6851527637252044,4.493855368840738,5.161173054045975,3.3617265093695625,5.495779292881393,7.417865716201235,4.264306758959434,5.592714228547588,0.8758469209421669,4.941606199272739,4.530436571110692,3.772253596384423
ENSG00000000055,6.622175704442798,4.510634477564258,4.7337837693596185,4.434210687816393,2.1247761923523854,3.3020203398845585,6.441640229180324,1.8350740296800423,3.8505269755764417,4.4004199155653545,7.615432800937348,6.152905648244554,4.1642442094203505,6.956770545673327,3.8892262692483204,6.513649705601008,2.9616841311154767,6.609886747683736,4.390799531793522,3.4572436385880954,4.674284580385529,5.4160162695803225,4.257877354211431,5.830930258992986,4.1255091745038985,5.930558590897037,5.6633330930548995,4.908615417938098,4.3379265314510755,5.227311193647899,5.825380614550549,8.092698729097412,6.409130632697272,6.463984924723762,9.632768292290425,5.773937715151766,5.726965266967554,6.056022611482481,3.48655103361762,4.334147545371866,4.240746099961499,5.971420965829343,4.738738156668202,5.207335138211454,6.631181930222697,6.294726108056208,4.757418495438129,3.9950073546826665,6.702912097479783,6.1608367713647985,2.5906147725569264,4.530269091637579,5.248273193025144,6.168244575681547,6.365152242409657,5.42585900176321,5.877871297038284,5.09620520356723,3.9892224677291592,4.608103413438119
ENSG00000000056,5.028486779960162,4.947981124972115,2.1716406433347943,4.403774997605853,5.0843084796337275,4.5779450121414484,4.629764306732621,5.731987056206881,3.381564219427049,2.5579366790731832,4.477745313744988,6.1461716082526845,7.531329559229958,6.17319235864211,2.797604360196729,4.651449140934843,5.384951571622294,5.266386675385388,5.808956829414311,3.624426580308859,5.097414631326114,5.630484244664194,6.238506429955489,3.791422750080812,4.482264699135653,0.9442734798899897,4.067807048633338,4.213377660543435,3.4706232377488355,5.248418225348978,4.9160818519320975,1.611179183633583,5.323261953952635,3.6075138038164587,5.728533438785773,3.077223128407002,5.0450098077964105,4.5752550066702415,5.4546528274254955,5.18704591647702,4.617253737467818,2.695591528933633,2.7841880548084528,4.124169591361672,4.987580174105619,4.087628079201324,5.937817895869198,4.581168621182474,3.5524809128307346,4.582855560518136,5.338789754474829,5.487327078236877,7.817568697989694,3.996635989994871,4.889782007614399,5.6391859202291394,4.964865561198777,4.24907278101702,2.6761142354836345,4.233748161420476
ENSG00000000057,3.3894463809232986,2.4100899783143324,3.80648173749412,3.4293624188503182,5.875679817939422,5.90163775612144,3.644181065628688,4.609657054155318,2.2126360068311968,4.258490074725959,5.598472851053518,6.237406834421154,3.9304293774630295,6.57778229079128,2.7264621177297927,3.1285583012843112,6.064492798456814,7.506681842844871,5.740147982275543,4.939486420198981,1.707224380216687,1.966329415934781,5.1941143053438035,4.462905995643238,3.341247226771823,5.098298871245076,5.172697051261714,6.416623802810409,5.204903424519051,6.842591552501577,5.01199104432322,4.826997507788996,6.596468279370773,3.5323386799378484,9.221671179899243,5.562886217250104,5.571243879256509,5.7876439609588965,7.815704712997464,6.18876111750891,2.5924160314941145,7.105205577151256,4.488655130832474,5.160732609258985,3.0811190417371,5.789303027185843,4.022938564898672,5.1502544569902104,4.573851491958825,7.8875192026037775,7.9733904502183846,5.069769755322112,5.095966567053282,4.439835550475728,6.659009437254179,4.506620194499934,4.367994088031451,6.4678892954974465,4.1925513570250255,4.943367448327204
ENSG00000000058,2.628033827733511,6.05628551768475,7.911300408772803,6.081838059199688,7.1926987513209575,3.7308467957340037,5.354486423042301,3.5852601134459157,4.658351681627986,6.158317216028757,5.152730919654948,2.8810384660981674,3.02745634169337,2.928254102763839,5.737178884909385,8.095841803485003,7.043687366000319,2.1560222012809036,7.131613907104676,6.4046006255219705,2.6820500817068633,4.545197574934254,6.643283617243714,5.825650266402178,3.0363574214180216,5.916113233694292,1.7937491058791184,4.665766736364183,6.706935154100073,5.02759132335698,4.251593675057081,6.334019380658524,6.462127722629872,6.965059539300425,6.311513642669581,6.622062190905719,6.099362836156302,5.398292973674708,5.134263499645721,4.644110421353897,3.1814475604104113,3.5670327367702868,4.576978277097186,5.362178239403644,7.161218897006394,4.937304158186731,6.505214436316496,6.618973484648181,4.652829803466814,5.892035317055276,4.634707937412708,6.9832038411177155,5.953765007398898,3.214274367967467,5.24228697823077,7.47216824273582,4.728153448179948,5.6715725451426025,5.818818256608718,3.445065651253099
ENSG00000000059,5.766061923820271,2.9092472719480615,4.0615638403979055,6.613584451241288,5.535134435462537,4.543283288380209,5.669691531867781,4.909861628367302,5.01886775352775,5.985227790080207,3.908948389011302,5.060504608332036,4.531597708090021,2.6215949380996166,3.6193163656260503,7.352309670595748,5.577084971877851,3.0146175478979162,2.689468436227384,4.831754149834124,7.341779799764724,4.719862797793471,6.960499330106024,5.527896156227986,5.70687568676884,2.996419236043146,6.406284382624636,4.497601944089589,6.294638680416362,3.7787450270208307,5.265574021264869,5.5280044309064476,4.7689500251362,5.606817789629235,4.600404387211237,4.0264103704380805,7.408225074190947,6.5734292995421635,3.858702882427735,5.852666458391919,3.8859817179482703,3.2229730345065137,6.550714162098465,2.4438505615288912,6.3902838703648115,4.620916531140412,4.682680095379207,5.614626829434934,5.871798217991379,3.7604852347566378,6.076588413125095,5.170055807037835,3.115917810697943,4.745188274630391,7.071918523338389,7.514892197368545,6.076022686413016,3.214484767747445,5.735910353683832,6.276291355788789
ENSG00000000060,6.0885619749780835,6.177431433031877,5.544894618871297,4.891381491754184,4.0874487561439725,2.1530967222477555,5.509462650070026,5.279079265478283,5.836363764237224,2.993684460060659,5.96752503397259,8.081817641931165,5.117675196166867,4.907502021190189,5.463503534128551,8.048505537065507,3.4645283574501637,5.304810400090857,3.800513866553534,4.179492918732508,4.925614538177091,7.020984862420338,7.701485901033105,5.67221321694006,4.435107915464772,8.739108299957778,4.3586682780057195,4.143296128460394,2.3375854331319097,7.094137353867115,6.452368388556941,8.626708304174668,2.915714971672811,7.187256211218664,5.105203277549191,6.209150325200205,2.5283342883432933,7.202122733997946,6.179775126997746,4.941634947820674,5.967669031491682,3.8517570484366264,4.130839871627451,4.304833079561906,2.220908207464583,6.29263774130505,6.78739042127385,3.9479837753542375,5.522304523917228,4.6016892880561455,5.492410943121546,4.058634138183456,3.6748622658685464,6.578112329035614,4.904194122313261,8.033163426280213,5.06946494719121,3.6108829394742616,6.840411314653908,5.946200246219029
ENSG00000000061,6.090309295544635,6.785901018301878,4.020805559231309,4.809120036522069,4.74282525276831,3.0638801946265724,4.604614774762635,7.004569186815236,5.3560071556907705,2.980908008232518,2.6662408825025974,7.497164088122407,4.864521484617305,4.028884691447574,4.589012352654495,2.7840383685240018,7.1346427242674295,4.410420593620955,7.0511022916076325,5.077477571670973,7.14429796185266,5.385041748564628,6.279848994303614,6.0786395691325055,5.934936599377956,5.5219017157740655,4.650723925826623,7.87315203735929,3.6395945223561488,5.006461463514739,5.022328812811393,5.603661130015282,4.355791031158248,5.472119458384381,4.746736122195551,2.627071223843151,5.0143284293852695,3.3491520004547723,2.3984213563266485,5.205309981034078,5.73182501302935,5.790047063156864,5.850756060529541,2.101116468589084,2.9584746081387956,7.960282155220506,3.429186859884446,5.916261546705034,3.969593567501231,5.1195091089013465,4.0501186965896085,5.842311731929467,5.205161175975048,4.32756533953365,3.4247418204789346,5.401661296238767,3.180921801436115,5.641221563181258,8.93972736355535,7.025255076893018
ENSG00000000062,6.077521830341245,4.871589053388279,2.091871059494712,3.0165704061497234,6.92418928415407,3.8153658798128305,3.9511218527539302,4.751524286473968,3.406930611730168,3.1598468981725456,4.924288890827867,3.6627058179919456,3.8884721303316576,3.828213460779491,5.783540320751703,4.651811464256964,4.732142048159219,5.8954188459633246,4.78694058765059,4.582619347314241,5.705675533355256,6.002296765336446,4.779389750737094,5.120911663430783,3.827314655400008,3.708975435253212,6.153721252950212,5.667413093816933,5.682947657624864,5.421281523088283,5.06930491372243,6.044617836234154,6.402663141534176,6.366842007785971,4.848833126081019,7.080489094863257,5.342691022598482,5.948564288848698,5.4231318362523195,5.370510061226261,3.8963720146245207,6.052026257517239,9.267941592361458,4.437807387814875,5.106492073137423,4.330692103479106,4.267970147657098,7.31667421717801,3.990543473408803,4.288879289950458,2.618760764403048,3.863582413186629,2.4374001605699784,5.947707048817893,9.199545832755964,4.449981809524217,2.499863100514644,6.3499994966446,3.9096125616047646,6.949020395830311
ENSG00000000063,4.576956428315083,4.052276466375829,4.7330636663814705,6.136665141404281,4.658869053866515,4.2549129458094415,4.701752595531692,3.0922172232486727,5.59554740344097,2.3199101092326346,4.333817818451727,6.139077813246115,5.454572424399075,5.8854808594795855,4.902431490921787,6.754619271478275,6.387048795154688,5.669211506371512,6.3913186659703145,6.125635331605365,4.340804729979665,2.9841516324629995,5.6305431887639354,5.819133846247143,6.635707986707848,3.5955180874320596,3.6403534110842553,5.689850399461656,4.8932495167203705,2.171357584143308,5.562662245631286,2.221365627516568,3.5821151721899356,7.027522059290161,7.7373185267106726,3.1765154472920574,4.505912693880958,5.063933784618059,7.671840391372352,4.260696578263397,4.284673965450083,7.323088337694292,4.437816270922613,6.083302563449687,2.784285552331359,4.743150883861511,2.510604742510393,3.4168493285664434,6.258802032728395,4.925141913369931,4.521341389170538,3.8768755640286234,4.669015890138076,5.451669750651041,6.474374309692642,1.0622799738547966,3.7523582386057854,5.238644363283509,4.851705326056571,5.605064363790087
ENSG00000000064,5.401310429189831,4.542698205509889,4.2097202060192345,4.6317477653967485,6.723113524734114,3.9019881006414283,4.905789915284067,5.2750133209976315,7.340526394811687,4.54953761264553,6.438209984016441,6.847969104897533,4.904368602514028,4.683921531384856,4.506419491927676,4.616265298636127,6.281359790865249,5.346514965883271,5.352934563754804,3.3121647344302474,3.548764883937148,8.21517023716547,4.733261412066966,3.8378420066324597,7.146648748383946,5.4227128230253285,5.8672323752967825,4.7929293870777,4.521990364134794,4.745620441254064,2.9258927445520597,4.868108885870154,5.444049615563926,7.775694850765631,5.128998597507823,1.4987344366845425,4.859021850823068,9.10925619966246,6.29954935247756,3.783666584287117,5.886659771645835,3.8869798626653895,2.969288720679714,4.477445955148892,5.1372896588582915,2.191766746349906,3.276261064192046,5.015503344773532,4.387740236016569,5.592216906719136,3.1779975090371577,6.071170622829951,3.2243613544097074,7.464101452906445,2.426362573432525,3.361168594424881,5.626056204547744,7.496349877246457,5.472564554174256,5.844286880273587
ENSG00000000065,5.0263053525095875,3.46040231882721,4.264792477640931,3.182135420028085,3.0819350483346923,5.60262337897962,3.315233026868057,5.479331010085042,3.0472658716683534,5.444574530175132,4.266976146555556,7.109923300475967,5.485578343368598,6.853674339491212,3.866529925362211,5.084215010366251,3.5283692628255823,4.379592135883373,4.606843665883057,3.911212668969291,3.1767457117314573,2.879724014521021,1.4903778264389043,3.415480304744813,5.9412408450077665,2.6022522019800753,2.9478157306200425,7.686347856849372,4.045255925227619,5.4815690137472535,5.9634757197507415,5.99378919467192,2.7165286540879103,4.6534104801507645,2.572659095722412,8.669476788365484,2.6076871039766,3.4282396716952697,3.439098717737743,2.7550092849156793,7.028890864634818,8.633671851625245,4.286376321031074,3.019365279733385,1.6446117519109682,4.633836922216847,4.525451865257835,4.023055810459783,5.332062880964343,5.592759714223229,5.484624886906851,4.525812692047269,3.347567255638607,5.998749646710074,5.0187706391322955,6.332536287251975,6.185113324208347,2.867356896429327,2.848666688813595,3.8666889218892075
ENSG00000000066,3.415601887563998,6.132877663964151,5.526964513981877,6.648775990677966,5.594730226116377,5.312974372810054,6.799594670516256,5.704591009602573,5.102151445156578,7.220679550896028,5.172771324729185,4.543489092623117,3.7432651118335256,6.054538188568117,6.855575812763703,4.924118897849855,6.961873435669758,2.044977452042636,4.916819937788127,4.939857631843346,3.9095084413889793,8.57579155697281,4.9007110509668586,4.38840384259335,5.038943170150257,1.9957793922112557,3.860198111982627,6.474859954168107,4.056581967600838,3.7566872557995925,6.964288454771601,7.010381601427744,5.775485708241713,4.317323998941999,4.640793402325515,3.7937750576375615,3.507840321457033,3.4333752675373512,4.072918389822188,3.4479185139728825,2.6544423221852766,5.329104004630858,5.3518933713401555,7.551189137642475,3.997492447467946,5.444150884434906,5.469068868912203,4.6192436583117,6.116500383124515,6.162843780276072,5.49111664279631,4.616540442428307,4.463704837168198,2.9483691518044113,3.7911233320734627,4.0669887141474685,3.314042356355849,5.659885950031496,6.794941803480515,3.637906351506275
ENSG00000000067,5.425162153616956,3.4488332907054344,4.542616743591257,3.964505631233336,5.902843472909662,3.9818177392367327,6.51749062055997,4.6314188395067015,4.025594435607754,3.1200421064822557,5.379806765443025,6.34282760333927,5.409981884805311,8.358247499621635,7.1446811787056275,4.538708352924477,4.522958849289396,5.70454507922803,3.7429712293614723,6.74943245979873,5.542400782765376,5.384688366287799,6.030430501656225,7.584244825053588,5.256433028281258,4.830439443692923,7.263079434983868,6.451325623986703,4.5185302394244165,5.00777967298853,5.293071373908198,5.542719416907475,2.965100223591329,2.6862730882976598,3.6689149669963195,3.5528923354829867,4.0342639790412465,5.952065963135007,4.746606265512892,5.294591907515282,3.1635448849366075,4.307536695618582,5.880886492617261,5.892428687265203,3.913139257718138,5.242493579569331,8.298271780223498,4.973603106116543,3.960219580786332,4.73935641595676,5.13826566129025,4.773247428964176,4.952967948985247,2.8348298045947407,3.556054287371073,4.775997144392754,4.752098044966345,4.150716087709999,4.734479620885344,5.091522283121308
ENSG00000000068,6.334120184786788,4.851182397160923,5.59865480794738,4.187599547849119,5.858143585397723,5.563595446418535,6.298725504769729,6.070190693666731,5.883103434321719,4.8523738870133295,5.367408840566703,6.59526339267729,4.021888145895808,4.0573883319547015,5.272147096925543,5.6229195353981805,3.7638402511039932,4.887856154880038,4.859001838656823,1.677079826594794,4.67060901611186,4.7640232507273,4.759560585765471,7.123871411865903,3.1763025522366872,3.7630661431930807,1.081706302520999,4.278625000738789,4.406534668810998,4.235034235498616,6.66151600922564,6.290926283505445,5.116785086400956,4.444080419690207,6.539284502160296,4.970363210246223,3.7725949416223132,2.4256269837731725,4.338028259156476,6.131965425758913,8.414808034314635,5.092415519284214,3.8519667273195437,3.222552187573679,5.827932344458398,2.3530759214235974,5.825517652107332,6.226567409394368,5.654419179849296,4.670507492092164,5.847410980320221,5.25640755669245,3.8328142372091123,7.775618483562539,4.472480930584226,6.163628450674864,1.372078575956428,6.9147063241713935,7.203145616981873,5.044750680689957
ENSG00000000069,5.838156552106637,5.837772772411344,4.035824645538914,5.82068345815901,3.787054295191167,4.086864614532011,6.6904147148184485,6.461986536050304,3.940436746826311,3.899635484748439,4.031605096313492,6.098959349698236,3.500022828784404,5.5350689585539286,6.120270215951442,4.86763182456035,6.515095545297392,4.543534745765311,4.679216598509129,3.534130653302215,6.525766021430308,3.8502193295316944,5.524657726572589,4.893025899311098,3.420825405332506,4.086345284265019,7.074308358561101,5.302486313951721,3.4862744879497374,5.457992431023038,4.780828952608182,10.181069603366272,5.427685762013408,4.429062729400453,7.130041876680656,2.2384457490607317,5.141480234571646,7.991642742021609,4.825701073460369,2.400048433027882,4.406123053384103,7.181777061438555,5.564104394481157,3.7417158357312235,3.972135789231464,4.16044959327528,5.541796826080994,7.00729419940798,6.578634519198756,5.684018273163693,3.0025328599137753,3.008101229009838,5.799878031820645,2.9817933531006586,4.661649468397093,5.456225669279266,3.293609006955967,3.4636064984617048,4.858818403148272,5.755475431286081
ENSG00000000070,6.592278155620635,5.910580152155828,5.110484892488292,3.880707869664426,3.393639506233221,4.233684367506279,5.614903377470851,5.504935559941014,1.8501470214123164,3.8214844575987454,6.806761327409234,5.118822571706209,2.874486630345521,8.533731772397227,4.956587401527853,5.576500938970112,5.599287134067701,4.448606800759721,3.9086394772679087,8.18251247759891,6.5048088044266255,6.232905801663015,5.864433787577316,3.495023914457473,6.916295287610411,3.735301012982376,5.424930197225969,2.5409151418031466,1.9387117240287206,5.477436803979672,3.786351099207638,2.01624864305409,5.810914254420613,8.180121156576185,7.084340387870093,4.614023172101491,5.013267960045418,6.33155938517587,6.683192029752361,4.484696421761452,5.051266573586862,5.450922210146805,5.830814480418248,4.8003853369830995,4.819872132396884,7.0697484946315825,6.814281053664329,5.716115860154132,7.578663605034393,4.420331356660374,7.434460172944071,5.813773165303326,9.906539183321884,3.211277109826283,3.9659821216739877,5.628196742300822,5.5958510794684875,7.925208476262528,3.9974379750506994,6.357377778040826
ENSG00000000071,6.743694507022994,6.056971748330971,3.55850548711352,7.111638207881297,6.84398739697312,5.899376779685566,5.3065215308134315,5.339162015066557,4.881896311640934,5.961177701378963,5.046702279417467,3.727212536971038,3.427112532758612,3.871945619521562,5.333198363824177,4.959566245347189,5.323015689933124,5.751219700319167,4.0590186111246815,7.198490252518022,4.598433759428788,4.349859522827736,5.7235793559986785,2.245234696437391,3.814198325415621,6.47160919803775,2.3938671064068338,6.676361295399734,7.266704849538702,4.445816993264377,5.437719151139465,6.67863062727654,4.299816217934721,6.301663280789272,3.9932768073039924,4.283596560000231,3.8009953035125394,5.513970798792205,6.736953578848325,4.723830601824254,3.0931262601313954,3.3759397665697763,5.5918991320558105,7.766174620091404,5.590587498971597,4.419655174023121,6.149275950275426,4.64075204661988,4.43257217395369,3.5623113414571046,7.112673266369534,1.1911881237565045,6.196788800418904,4.3043825933036945,4.384488902822581,7.538472734176719,3.928803361699923,3.979896268957385,4.804408641620705,5.620771078718358
